review_text,cleaned_text,tokens,stemmed_tokens,final_text
"Couvee seturan sini cukup ramai ya, dan pas weekend bisa ramai banget sampai full tempat duduknya padahal disini pun sudah diperluas sampai lantai 2. Untuk lantai 1 indoornya lebih cocok untuk sekedar nugas ya sedangkan untuk lantai 2 lebih cocok untuk hang out sama teman. Pilihan menunya cukup banyak ya couvee baik yang kopi maupun non kopi. Mocktail nya disini juga enak seger banget ! Dan yang baru yang kemasan botolnya pun enak. Salah satu kelebihan disini untuk pilihan kopinya pun ada yang arabica dan robusta dan arabica disini pun sudah 100%. Favorit disini yang aku suka adalah black coffee nya. Menurutku kalo pas di seturan bisa jadi salah satu pilihan yaa",couvee seturan sini cukup ramai ya dan pas weekend bisa ramai banget sampai full tempat duduknya padahal disini pun sudah diperluas sampai lantai untuk lantai indoornya lebih cocok untuk sekedar nugas ya sedangkan untuk lantai lebih cocok untuk hang out sama teman pilihan menunya cukup banyak ya couvee baik yang kopi maupun non kopi mocktail nya disini juga enak seger banget dan yang baru yang kemasan botolnya pun enak salah satu kelebihan disini untuk pilihan kopinya pun ada yang arabica dan robusta dan arabica disini pun sudah favorit disini yang aku suka adalah black coffee nya menurutku kalo pas di seturan bisa jadi salah satu pilihan yaa,"['couvee', 'seturan', 'ramai', 'ya', 'pas', 'weekend', 'ramai', 'banget', 'full', 'duduknya', 'diperluas', 'lantai', 'lantai', 'indoornya', 'cocok', 'sekedar', 'nugas', 'ya', 'lantai', 'cocok', 'hang', 'teman', 'pilihan', 'menunya', 'ya', 'couvee', 'kopi', 'non', 'kopi', 'mocktail', 'nya', 'enak', 'seger', 'banget', 'kemasan', 'botolnya', 'enak', 'salah', 'kelebihan', 'pilihan', 'kopinya', 'arabica', 'robusta', 'arabica', 'favorit', 'suka', 'black', 'coffee', 'nya', 'menurutku', 'kalo', 'pas', 'seturan', 'salah', 'pilihan', 'yaa']","['couvee', 'tur', 'ramai', 'ya', 'pas', 'weekend', 'ramai', 'banget', 'full', 'duduk', 'luas', 'lantai', 'lantai', 'indoornya', 'cocok', 'dar', 'nugas', 'ya', 'lantai', 'cocok', 'hang', 'teman', 'pilih', 'menu', 'ya', 'couvee', 'kopi', 'non', 'kopi', 'mocktail', 'nya', 'enak', 'seger', 'banget', 'kemas', 'botol', 'enak', 'salah', 'lebih', 'pilih', 'kopi', 'arabica', 'robusta', 'arabica', 'favorit', 'suka', 'black', 'coffee', 'nya', 'turut', 'kalo', 'pas', 'tur', 'salah', 'pilih', 'yaa']",couvee tur ramai ya pas weekend ramai banget full duduk luas lantai lantai indoornya cocok dar nugas ya lantai cocok hang teman pilih menu ya couvee kopi non kopi mocktail nya enak seger banget kemas botol enak salah lebih pilih kopi arabica robusta arabica favorit suka black coffee nya turut kalo pas tur salah pilih yaa
"Lokasi: Berada di dekat hotel merapi merbabu

Interiornya: Ruko

Ruangan: Indoor dan Semi outdoor

Fasilitas: Parkiran yang cukup menampung motor dan beberapa mobil, table yang cukup, WiFi

Suasana: Ramai dari jam buka hingga tutup

Menu: Kopi, non kopi, snack

Pelayanan: Ramah dan cepat

Harga: Standar cafe pada umumnya

Pembayaran: Cash, Qris

Rasa: Semua minuman disini enak dan manisnya enggak bikin eneg

Bagi yang belum pernah ke sini sangat direkomendasikan untuk mencoba tempat ini",lokasi berada di dekat hotel merapi merbabu interiornya ruko ruangan indoor dan semi outdoor fasilitas parkiran yang cukup menampung motor dan beberapa mobil table yang cukup wifi suasana ramai dari jam buka hingga tutup menu kopi non kopi snack pelayanan ramah dan cepat harga standar cafe pada umumnya pembayaran cash qris rasa semua minuman disini enak dan manisnya enggak bikin eneg bagi yang belum pernah ke sini sangat direkomendasikan untuk mencoba tempat ini,"['lokasi', 'hotel', 'merapi', 'merbabu', 'interiornya', 'ruko', 'ruangan', 'indoor', 'semi', 'outdoor', 'fasilitas', 'parkiran', 'menampung', 'motor', 'mobil', 'table', 'wifi', 'suasana', 'ramai', 'jam', 'buka', 'tutup', 'menu', 'kopi', 'non', 'kopi', 'snack', 'pelayanan', 'ramah', 'cepat', 'harga', 'standar', 'cafe', 'pembayaran', 'cash', 'qris', 'minuman', 'enak', 'manisnya', 'bikin', 'eneg', 'direkomendasikan', 'mencoba']","['lokasi', 'hotel', 'rapi', 'merbabu', 'interior', 'ruko', 'ruang', 'indoor', 'semi', 'outdoor', 'fasilitas', 'parkir', 'tampung', 'motor', 'mobil', 'table', 'wifi', 'suasana', 'ramai', 'jam', 'buka', 'tutup', 'menu', 'kopi', 'non', 'kopi', 'snack', 'layan', 'ramah', 'cepat', 'harga', 'standar', 'cafe', 'bayar', 'cash', 'qris', 'minum', 'enak', 'manis', 'bikin', 'eneg', 'rekomendasi', 'coba']",lokasi hotel rapi merbabu interior ruko ruang indoor semi outdoor fasilitas parkir tampung motor mobil table wifi suasana ramai jam buka tutup menu kopi non kopi snack layan ramah cepat harga standar cafe bayar cash qris minum enak manis bikin eneg rekomendasi coba
"Pesen Pain au Chocolate di Grabfood setelah buka puasa. Datang dlm keadaan hangat ❤️ siap makan.
Rotinya enak bgt, lapisannya renyah & coklatnya juga melted, manisnya pas. Next mau cobain dtg langsung kesana",pesen pain au chocolate di grabfood setelah buka puasa datang dlm keadaan hangat siap makan rotinya enak bgt lapisannya renyah coklatnya juga melted manisnya pas next mau cobain dtg langsung kesana,"['pesen', 'pain', 'au', 'chocolate', 'grabfood', 'buka', 'puasa', 'dlm', 'hangat', 'makan', 'rotinya', 'enak', 'bgt', 'lapisannya', 'renyah', 'coklatnya', 'melted', 'manisnya', 'pas', 'next', 'cobain', 'dtg', 'langsung', 'kesana']","['sen', 'pain', 'au', 'chocolate', 'grabfood', 'buka', 'puasa', 'dlm', 'hangat', 'makan', 'roti', 'enak', 'bgt', 'lapis', 'renyah', 'coklat', 'melted', 'manis', 'pas', 'next', 'cobain', 'dtg', 'langsung', 'kesana']",sen pain au chocolate grabfood buka puasa dlm hangat makan roti enak bgt lapis renyah coklat melted manis pas next cobain dtg langsung kesana
"Couvee - Seturan adalah tempat yang cocok untuk kalian yang ingin nongkrong, WFA, ataupun WFC dan sedang berada di daerah Seturan, pilihan minuman yang dijual di sana variatif. Parkirannya luas, tempatnya enak.",couvee seturan adalah tempat yang cocok untuk kalian yang ingin nongkrong wfa ataupun wfc dan sedang berada di daerah seturan pilihan minuman yang dijual di sana variatif parkirannya luas tempatnya enak,"['couvee', 'seturan', 'cocok', 'nongkrong', 'wfa', 'wfc', 'daerah', 'seturan', 'pilihan', 'minuman', 'dijual', 'variatif', 'parkirannya', 'luas', 'tempatnya', 'enak']","['couvee', 'tur', 'cocok', 'nongkrong', 'wfa', 'wfc', 'daerah', 'tur', 'pilih', 'minum', 'jual', 'variatif', 'parkir', 'luas', 'tempat', 'enak']",couvee tur cocok nongkrong wfa wfc daerah tur pilih minum jual variatif parkir luas tempat enak
"Coffeeshop isinya staf2 sombong belagu, baru kerja gitu aja udah songong bgt gak karuan. Prett lah",coffeeshop isinya staf sombong belagu baru kerja gitu aja udah songong bgt gak karuan prett lah,"['coffeeshop', 'isinya', 'staf', 'sombong', 'belagu', 'kerja', 'gitu', 'aja', 'udah', 'songong', 'bgt', 'gak', 'karuan', 'prett']","['coffeeshop', 'isi', 'staf', 'sombong', 'belagu', 'kerja', 'gitu', 'aja', 'udah', 'songong', 'bgt', 'gak', 'karuan', 'prett']",coffeeshop isi staf sombong belagu kerja gitu aja udah songong bgt gak karuan prett
"pelayanan sangat"" kurang, pesen kopi udah nunggu lama sejam lebih ga dipanggil ternyata ga dibuatkan sama baristanya",pelayanan sangat kurang pesen kopi udah nunggu lama sejam lebih ga dipanggil ternyata ga dibuatkan sama baristanya,"['pelayanan', 'pesen', 'kopi', 'udah', 'nunggu', 'sejam', 'ga', 'dipanggil', 'ga', 'dibuatkan', 'baristanya']","['layan', 'sen', 'kopi', 'udah', 'nunggu', 'jam', 'ga', 'panggil', 'ga', 'buat', 'baristanya']",layan sen kopi udah nunggu jam ga panggil ga buat baristanya
"Lokasi deket hotel Merapi merbabu. Parkir oke. Tempatnya lebih lega dan lebih estetik drpd yg jakal. Ruangan juga dingin. CM nya juga oke, tp kok seperti lebih manis dikit.",lokasi deket hotel merapi merbabu parkir oke tempatnya lebih lega dan lebih estetik drpd yg jakal ruangan juga dingin cm nya juga oke tp kok seperti lebih manis dikit,"['lokasi', 'deket', 'hotel', 'merapi', 'merbabu', 'parkir', 'oke', 'tempatnya', 'lega', 'estetik', 'drpd', 'yg', 'jakal', 'ruangan', 'dingin', 'cm', 'nya', 'oke', 'tp', 'manis', 'dikit']","['lokasi', 'deket', 'hotel', 'rapi', 'merbabu', 'parkir', 'oke', 'tempat', 'lega', 'estetik', 'drpd', 'yg', 'jakal', 'ruang', 'dingin', 'cm', 'nya', 'oke', 'tp', 'manis', 'dikit']",lokasi deket hotel rapi merbabu parkir oke tempat lega estetik drpd yg jakal ruang dingin cm nya oke tp manis dikit
"Salah satu toko kopi paling peek di Jogja. dengan 90% bangku terisi.

Sangat WFA friendly, indor, outdoor, semi outdoor.
Setiap sudutnya nyaman untuk kerja.

Soal rasa sepertinya semua warga tau Couvee, jadi sy jg bingung mau kasih feedback apa.

Oya, karna vibesnya mendukung, kerja dr kafe ini makin produktif.",salah satu toko kopi paling peek di jogja dengan bangku terisi sangat wfa friendly indor outdoor semi outdoor setiap sudutnya nyaman untuk kerja soal rasa sepertinya semua warga tau couvee jadi sy jg bingung mau kasih feedback apa oya karna vibesnya mendukung kerja dr kafe ini makin produktif,"['salah', 'toko', 'kopi', 'peek', 'jogja', 'bangku', 'terisi', 'wfa', 'friendly', 'indor', 'outdoor', 'semi', 'outdoor', 'sudutnya', 'nyaman', 'kerja', 'warga', 'tau', 'couvee', 'sy', 'jg', 'bingung', 'kasih', 'feedback', 'oya', 'karna', 'vibesnya', 'mendukung', 'kerja', 'dr', 'kafe', 'produktif']","['salah', 'toko', 'kopi', 'peek', 'jogja', 'bangku', 'isi', 'wfa', 'friendly', 'indor', 'outdoor', 'semi', 'outdoor', 'sudut', 'nyaman', 'kerja', 'warga', 'tau', 'couvee', 'sy', 'jg', 'bingung', 'kasih', 'feedback', 'oya', 'karna', 'vibesnya', 'dukung', 'kerja', 'dr', 'kafe', 'produktif']",salah toko kopi peek jogja bangku isi wfa friendly indor outdoor semi outdoor sudut nyaman kerja warga tau couvee sy jg bingung kasih feedback oya karna vibesnya dukung kerja dr kafe produktif
"salah satu coffee shop ter enak di jogja, terbukti dengan ramai nya, pokoknya couvee mana pun khususnya cabang seturan the best🔥👍🏼",salah satu coffee shop ter enak di jogja terbukti dengan ramai nya pokoknya couvee mana pun khususnya cabang seturan the best,"['salah', 'coffee', 'shop', 'ter', 'enak', 'jogja', 'terbukti', 'ramai', 'nya', 'pokoknya', 'couvee', 'cabang', 'seturan', 'best']","['salah', 'coffee', 'shop', 'ter', 'enak', 'jogja', 'bukti', 'ramai', 'nya', 'pokok', 'couvee', 'cabang', 'tur', 'best']",salah coffee shop ter enak jogja bukti ramai nya pokok couvee cabang tur best
"Couvee my loveee. One of best coffee in town, semua menunya enaaak dari coffee dan non-coffee. Creamy, thick, flavorful. Matcha nya cintaa bggtt.

Tempatnya oke, sekarang udah makin luas kebelakang ada space baru. Indoornya ada sharing table ditengah sm beberapa meja ber4/ber2 dipinggir, ada banyak colokan dibawah meja. Didalem kadang adem bgt tp masih oke. Wifinya kenceng, enak buat nugas/wfc, skripsiku kelar disini hehehe thanks couvee😭. Ambience didalem oke buat produktif karna hampir semua orang laptopan. Paling suka couvee yg seturan",couvee my loveee one of best coffee in town semua menunya enaaak dari coffee dan noncoffee creamy thick flavorful matcha nya cintaa bggtt tempatnya oke sekarang udah makin luas kebelakang ada space baru indoornya ada sharing table ditengah sm beberapa meja berber dipinggir ada banyak colokan dibawah meja didalem kadang adem bgt tp masih oke wifinya kenceng enak buat nugaswfc skripsiku kelar disini hehehe thanks couvee ambience didalem oke buat produktif karna hampir semua orang laptopan paling suka couvee yg seturan,"['couvee', 'loveee', 'one', 'best', 'coffee', 'town', 'menunya', 'enaaak', 'coffee', 'noncoffee', 'creamy', 'thick', 'flavorful', 'matcha', 'nya', 'cintaa', 'bggtt', 'tempatnya', 'oke', 'udah', 'luas', 'kebelakang', 'space', 'indoornya', 'sharing', 'table', 'ditengah', 'sm', 'meja', 'berber', 'dipinggir', 'colokan', 'dibawah', 'meja', 'didalem', 'kadang', 'adem', 'bgt', 'tp', 'oke', 'wifinya', 'kenceng', 'enak', 'nugaswfc', 'skripsiku', 'kelar', 'hehehe', 'thanks', 'couvee', 'ambience', 'didalem', 'oke', 'produktif', 'karna', 'orang', 'laptopan', 'suka', 'couvee', 'yg', 'seturan']","['couvee', 'loveee', 'one', 'best', 'coffee', 'town', 'menu', 'enaaak', 'coffee', 'noncoffee', 'creamy', 'thick', 'flavorful', 'matcha', 'nya', 'cintaa', 'bggtt', 'tempat', 'oke', 'udah', 'luas', 'belakang', 'space', 'indoornya', 'sharing', 'table', 'tengah', 'sm', 'meja', 'berber', 'pinggir', 'colok', 'bawah', 'meja', 'dalem', 'kadang', 'adem', 'bgt', 'tp', 'oke', 'wifinya', 'kenceng', 'enak', 'nugaswfc', 'skripsi', 'kelar', 'hehehe', 'thanks', 'couvee', 'ambience', 'dalem', 'oke', 'produktif', 'karna', 'orang', 'laptop', 'suka', 'couvee', 'yg', 'tur']",couvee loveee one best coffee town menu enaaak coffee noncoffee creamy thick flavorful matcha nya cintaa bggtt tempat oke udah luas belakang space indoornya sharing table tengah sm meja berber pinggir colok bawah meja dalem kadang adem bgt tp oke wifinya kenceng enak nugaswfc skripsi kelar hehehe thanks couvee ambience dalem oke produktif karna orang laptop suka couvee yg tur
"Kemari lagi pingin minum couvee kebetulan lagi di daerah senturan mampir beli disana, saya biasa pesan hzl dan coffenya minta dikurangi, akan tetapi dibikinin dengan coffe yang normal, padaha di cupnya sudah jelas kalau coffe minta dikurangi, akan tetapi barista bikin dengan normal coffe, saya menyadari itu karena saya biasa pesan, sudah sempat ditawarin buat diganti tp saya menolak karena buru buru, dan tampang mbk"" barista agak tdk mengenakan, saran saja minta tolong lagi lebih diperhatikan untuk riquesan custemernya.  Biar tidak terulang lagi kesalahannya.",kemari lagi pingin minum couvee kebetulan lagi di daerah senturan mampir beli disana saya biasa pesan hzl dan coffenya minta dikurangi akan tetapi dibikinin dengan coffe yang normal padaha di cupnya sudah jelas kalau coffe minta dikurangi akan tetapi barista bikin dengan normal coffe saya menyadari itu karena saya biasa pesan sudah sempat ditawarin buat diganti tp saya menolak karena buru buru dan tampang mbk barista agak tdk mengenakan saran saja minta tolong lagi lebih diperhatikan untuk riquesan custemernya biar tidak terulang lagi kesalahannya,"['kemari', 'pingin', 'minum', 'couvee', 'daerah', 'senturan', 'mampir', 'beli', 'disana', 'pesan', 'hzl', 'coffenya', 'dikurangi', 'dibikinin', 'coffe', 'normal', 'padaha', 'cupnya', 'coffe', 'dikurangi', 'barista', 'bikin', 'normal', 'coffe', 'menyadari', 'pesan', 'ditawarin', 'diganti', 'tp', 'menolak', 'buru', 'buru', 'tampang', 'mbk', 'barista', 'tdk', 'mengenakan', 'saran', 'tolong', 'diperhatikan', 'riquesan', 'custemernya', 'biar', 'terulang', 'kesalahannya']","['kemari', 'pingin', 'minum', 'couvee', 'daerah', 'senturan', 'mampir', 'beli', 'sana', 'pesan', 'hzl', 'coffenya', 'rang', 'dibikinin', 'coffe', 'normal', 'padaha', 'cup', 'coffe', 'rang', 'barista', 'bikin', 'normal', 'coffe', 'sadar', 'pesan', 'ditawarin', 'ganti', 'tp', 'tolak', 'buru', 'buru', 'tampang', 'mbk', 'barista', 'tdk', 'kena', 'saran', 'tolong', 'perhati', 'riquesan', 'custemernya', 'biar', 'ulang', 'salah']",kemari pingin minum couvee daerah senturan mampir beli sana pesan hzl coffenya rang dibikinin coffe normal padaha cup coffe rang barista bikin normal coffe sadar pesan ditawarin ganti tp tolak buru buru tampang mbk barista tdk kena saran tolong perhati riquesan custemernya biar ulang salah
"Good place, good coffee, good food, indoor dan outdoor tersedia dan cukup luas, enak buat sekedar nongkrong, kerjain tugas atau wfc cuma gak semua meja tersedia colokan",good place good coffee good food indoor dan outdoor tersedia dan cukup luas enak buat sekedar nongkrong kerjain tugas atau wfc cuma gak semua meja tersedia colokan,"['good', 'place', 'good', 'coffee', 'good', 'food', 'indoor', 'outdoor', 'tersedia', 'luas', 'enak', 'sekedar', 'nongkrong', 'kerjain', 'tugas', 'wfc', 'gak', 'meja', 'tersedia', 'colokan']","['good', 'place', 'good', 'coffee', 'good', 'food', 'indoor', 'outdoor', 'sedia', 'luas', 'enak', 'dar', 'nongkrong', 'kerjain', 'tugas', 'wfc', 'gak', 'meja', 'sedia', 'colok']",good place good coffee good food indoor outdoor sedia luas enak dar nongkrong kerjain tugas wfc gak meja sedia colok
"Selalu menjadi coffee shop pilihan untuk nugas, banyak coffee shop yang lebih nyaman tapi cuma couvee yang kopinya paling enak sejauh ini. Tempatnya selalu ramai dan ga terlalu luas, tapi oke aja sih. Semoga tempatnya segera diperluas dan btw di couvee blm ada musholanya. 😢",selalu menjadi coffee shop pilihan untuk nugas banyak coffee shop yang lebih nyaman tapi cuma couvee yang kopinya paling enak sejauh ini tempatnya selalu ramai dan ga terlalu luas tapi oke aja sih semoga tempatnya segera diperluas dan btw di couvee blm ada musholanya,"['coffee', 'shop', 'pilihan', 'nugas', 'coffee', 'shop', 'nyaman', 'couvee', 'kopinya', 'enak', 'tempatnya', 'ramai', 'ga', 'luas', 'oke', 'aja', 'sih', 'semoga', 'tempatnya', 'diperluas', 'btw', 'couvee', 'blm', 'musholanya']","['coffee', 'shop', 'pilih', 'nugas', 'coffee', 'shop', 'nyaman', 'couvee', 'kopi', 'enak', 'tempat', 'ramai', 'ga', 'luas', 'oke', 'aja', 'sih', 'moga', 'tempat', 'luas', 'btw', 'couvee', 'blm', 'musholanya']",coffee shop pilih nugas coffee shop nyaman couvee kopi enak tempat ramai ga luas oke aja sih moga tempat luas btw couvee blm musholanya
"Alternatif tempat nugas ter-oke. Suasananya sangat mendukung untuk kerja/nugas. Paling enak dateng pagi banget pas abis buka, sekitar jam 9.30 an, masih fresh dan masih banyak pilihan tempat buat duduk. AC nya dingin poll..

Parkir motor oke lah. Kamar mandinya bersih. Minus gak ada mushollanya.",alternatif tempat nugas teroke suasananya sangat mendukung untuk kerjanugas paling enak dateng pagi banget pas abis buka sekitar jam an masih fresh dan masih banyak pilihan tempat buat duduk ac nya dingin poll parkir motor oke lah kamar mandinya bersih minus gak ada mushollanya,"['alternatif', 'nugas', 'teroke', 'suasananya', 'mendukung', 'kerjanugas', 'enak', 'dateng', 'pagi', 'banget', 'pas', 'abis', 'buka', 'jam', 'fresh', 'pilihan', 'duduk', 'ac', 'nya', 'dingin', 'poll', 'parkir', 'motor', 'oke', 'kamar', 'mandinya', 'bersih', 'minus', 'gak', 'mushollanya']","['alternatif', 'nugas', 'oke', 'suasana', 'dukung', 'kerjanugas', 'enak', 'dateng', 'pagi', 'banget', 'pas', 'abis', 'buka', 'jam', 'fresh', 'pilih', 'duduk', 'ac', 'nya', 'dingin', 'poll', 'parkir', 'motor', 'oke', 'kamar', 'mandi', 'bersih', 'minus', 'gak', 'mushollanya']",alternatif nugas oke suasana dukung kerjanugas enak dateng pagi banget pas abis buka jam fresh pilih duduk ac nya dingin poll parkir motor oke kamar mandi bersih minus gak mushollanya
"Lantai atas gila terangnya ampe bikin mata sakit, ambiencenya ga cozy enak buat nugas atau nongkrong malah kayak di toko celluler terangnya ampe bikin mata sakit ini ngalah ngalahin lu mainan hp pas kamar udh dimatiin lampunya tapi brightness hp lu mentokin paling terang 😵 gaenak buat kerja/nongkrong diatas kalo malem saking terangnya udh laptop bikin mata sakit, ditambah ini lampunya gila terang bgt polusi cahaya kebanyakan masang lampu yang ga penting di spot yang sama lagi. cuma ada bbrp tempat yang enak ga terlalu terang (disudut"")",lantai atas gila terangnya ampe bikin mata sakit ambiencenya ga cozy enak buat nugas atau nongkrong malah kayak di toko celluler terangnya ampe bikin mata sakit ini ngalah ngalahin lu mainan hp pas kamar udh dimatiin lampunya tapi brightness hp lu mentokin paling terang gaenak buat kerjanongkrong diatas kalo malem saking terangnya udh laptop bikin mata sakit ditambah ini lampunya gila terang bgt polusi cahaya kebanyakan masang lampu yang ga penting di spot yang sama lagi cuma ada bbrp tempat yang enak ga terlalu terang disudut,"['lantai', 'gila', 'terangnya', 'ampe', 'bikin', 'mata', 'sakit', 'ambiencenya', 'ga', 'cozy', 'enak', 'nugas', 'nongkrong', 'kayak', 'toko', 'celluler', 'terangnya', 'ampe', 'bikin', 'mata', 'sakit', 'ngalah', 'ngalahin', 'lu', 'mainan', 'hp', 'pas', 'kamar', 'udh', 'dimatiin', 'lampunya', 'brightness', 'hp', 'lu', 'mentokin', 'terang', 'gaenak', 'kerjanongkrong', 'diatas', 'kalo', 'malem', 'saking', 'terangnya', 'udh', 'laptop', 'bikin', 'mata', 'sakit', 'ditambah', 'lampunya', 'gila', 'terang', 'bgt', 'polusi', 'cahaya', 'kebanyakan', 'masang', 'lampu', 'ga', 'spot', 'bbrp', 'enak', 'ga', 'terang', 'disudut']","['lantai', 'gila', 'terang', 'ampe', 'bikin', 'mata', 'sakit', 'ambiencenya', 'ga', 'cozy', 'enak', 'nugas', 'nongkrong', 'kayak', 'toko', 'celluler', 'terang', 'ampe', 'bikin', 'mata', 'sakit', 'ngalah', 'ngalahin', 'lu', 'main', 'hp', 'pas', 'kamar', 'udh', 'dimatiin', 'lampu', 'brightness', 'hp', 'lu', 'mentokin', 'terang', 'gaenak', 'kerjanongkrong', 'atas', 'kalo', 'malem', 'saking', 'terang', 'udh', 'laptop', 'bikin', 'mata', 'sakit', 'tambah', 'lampu', 'gila', 'terang', 'bgt', 'polusi', 'cahaya', 'banyak', 'masang', 'lampu', 'ga', 'spot', 'bbrp', 'enak', 'ga', 'terang', 'sudut']",lantai gila terang ampe bikin mata sakit ambiencenya ga cozy enak nugas nongkrong kayak toko celluler terang ampe bikin mata sakit ngalah ngalahin lu main hp pas kamar udh dimatiin lampu brightness hp lu mentokin terang gaenak kerjanongkrong atas kalo malem saking terang udh laptop bikin mata sakit tambah lampu gila terang bgt polusi cahaya banyak masang lampu ga spot bbrp enak ga terang sudut
